Fiscal Year Ending,Roll Year,SWIS,Municipality,Village,County,School Code,School Name,County Tax Levy,County Tax Rate Outside Village (per $1000 value),Municipality Tax Levy,Municipal Tax Rate Outside Village (per $1000 value),School District Tax Levy,School District Tax Rate (per $1000 value),Village Tax Rate (per $1000 value),MUNI_TYPE,Town,FIPS_CODE,State FIPS,County FIPS,Subdiv FIPS,Place FIPS,POP1990,POP2000,POP2010,POP2020,CALC_SQ_MI
2022,2021,155000,Westport,,Essex,152402,Boquet Valley,"784,265",3.34,"1,033,030",4.34,"3,299,602",14.00,,town,,3603180775,36,031,80775,,1446.0,1362.0,1312.0,1320,66.69360702
2022,2021,155000,Westport,,Essex,153601,Moriah,"784,265",3.34,"1,033,030",4.34,"6,531",17.25,,town,,3603180775,36,031,80775,,1446.0,1362.0,1312.0,1320,66.69360702
2022,2021,155000,Westport,,Essex,155201,Willsboro,"784,265",3.34,"1,033,030",4.34,"45,302",12.27,,town,,3603180775,36,031,80775,,1446.0,1362.0,1312.0,1320,66.69360702
2022,2021,155200,Willsboro,,Essex,92201,Ausable Valley,"1,133,209",3.34,"1,352,791",4.08,"20,917",17.12,,town,,3603182271,36,031,82271,,1736.0,1903.0,2025.0,1905,73.48108435
2022,2021,155200,Willsboro,,Essex,155201,Willsboro,"1,133,209",3.34,"1,352,791",4.08,"4,109,348",12.27,,town,,3603182271,36,031,82271,,1736.0,1903.0,2025.0,1905,73.48108435
2022,2021,155400,Wilmington,,Essex,92201,Ausable Valley,"845,794",3.34,"1,200,743",4.73,"843,592",17.11,,town,,3603182315,36,031,82315,,1020.0,1131.0,1253.0,1139,65.46099985
2022,2021,155400,Wilmington,,Essex,154002,Lake Placid,"845,794",3.34,"1,200,743",4.73,"1,411,046",6.87,,town,,3603182315,36,031,82315,,1020.0,1131.0,1253.0,1139,65.46099985
2022,2021,162000,Tupper Lake,,Franklin,162001,Tupper Lake,"2,170,683",4.44,"2,338,664",4.72,"6,820,344",13.98,,town,,3603375676,36,033,75676,,6199.0,6137.0,5971.0,5147,130.03100928
2022,2021,162200,Bangor,,Franklin,164201,Salmon River,"451,616",4.44,"751,196",7.19,"25,372",8.51,,town,,3603304319,36,033,04319,,2080.0,2147.0,2224.0,2231,43.06130879
2022,2021,162200,Bangor,,Franklin,164801,Malone,"451,616",4.44,"751,196",7.19,"710,920",15.19,,town,,3603304319,36,033,04319,,2080.0,2147.0,2224.0,2231,43.06130879
2022,2021,162200,Bangor,,Franklin,165001,Brushton-Moira,"451,616",4.44,"751,196",7.19,"866,006",15.81,,town,,3603304319,36,033,04319,,2080.0,2147.0,2224.0,2231,43.06130879
2022,2021,162400,Bellmont,,Franklin,93601,Northern Adirondack,"792,634",4.44,"1,183,836",6.6,"134,026",18.00,,town,,3603305716,36,033,05716,,1246.0,1423.0,1434.0,1327,166.62630062
2022,2021,162400,Bellmont,,Franklin,163401,Chateaugay,"792,634",4.44,"1,183,836",6.6,"940,446",12.31,,town,,3603305716,36,033,05716,,1246.0,1423.0,1434.0,1327,166.62630062
2022,2021,162400,Bellmont,,Franklin,164801,Malone,"792,634",4.44,"1,183,836",6.6,"1,488,269",15.19,,town,,3603305716,36,033,05716,,1246.0,1423.0,1434.0,1327,166.62630062
2022,2021,162600,Bombay,,Franklin,164201,Salmon River,"412,565",4.44,"344,278",3.64,"808,024",8.51,,town,,3603307278,36,033,07278,,1158.0,1192.0,1357.0,1254,56.80768449
2022,2021,162600,Bombay,,Franklin,402001,Brasher Falls,"412,565",4.44,"344,278",3.64,"6,791",19.50,,town,,3603307278,36,033,07278,,1158.0,1192.0,1357.0,1254,56.80768449
2022,2021,162800,Brandon,,Franklin,164801,Malone,"131,324",4.44,"264,176",7.88,"162,389",15.19,,town,,3603307839,36,033,07839,,394.0,542.0,577.0,628,41.27870756
2022,2021,162800,Brandon,,Franklin,165001,Brushton-Moira,"131,324",4.44,"264,176",7.88,"362,943",15.81,,town,,3603307839,36,033,07839,,394.0,542.0,577.0,628,41.27870756
2022,2021,163000,Brighton,,Franklin,164601,Saranac Lake,"1,109,560",4.44,"698,144",2.84,"2,393,478",9.69,,town,,3603308213,36,033,08213,,1511.0,1682.0,1435.0,1174,82.40118472
2022,2021,163200,Burke,,Franklin,163401,Chateaugay,"312,725",4.44,"576,625",8.12,"481,201",16.33,,town,,3603311165,36,033,11165,,1231.0,1359.0,1465.0,1421,44.52803867
2022,2021,163200,Burke,,Franklin,164801,Malone,"312,725",4.44,"576,625",8.12,"647,874",15.19,,town,,3603311165,36,033,11165,,1231.0,1359.0,1465.0,1421,44.52803867
2022,2021,163400,Chateaugay,,Franklin,163401,Chateaugay,"459,448",4.44,"549,795",5.27,"1,344,765",12.69,,town,,3603313992,36,033,13992,,1659.0,2036.0,2155.0,1743,49.6368949
2022,2021,163600,Constable,,Franklin,164801,Malone,"296,319",4.44,"354,730",5.28,"1,058,736",15.19,,town,,3603317871,36,033,17871,,1203.0,1428.0,1566.0,1486,32.83339489
2022,2021,163800,Dickinson,,Franklin,165001,Brushton-Moira,"223,738",4.44,"465,650",8.77,"244,981",15.81,,town,,3603320610,36,033,20610,,751.0,739.0,823.0,965,44.36339056
2022,2021,163800,Dickinson,,Franklin,165401,St. Regis Falls,"223,738",4.44,"465,650",8.77,"657,727",17.09,,town,,3603320610,36,033,20610,,751.0,739.0,823.0,965,44.36339056
2022,2021,163800,Dickinson,,Franklin,402001,Brasher Falls,"223,738",4.44,"465,650",8.77,"1,551",19.50,,town,,3603320610,36,033,20610,,751.0,739.0,823.0,965,44.36339056
2022,2021,164000,Duane,,Franklin,164801,Malone,"251,630",4.44,"332,357",5.84,"867,100",15.19,,town,,3603320973,36,033,20973,,152.0,159.0,174.0,180,79.12358797
2022,2021,164200,Fort Covington,,Franklin,164201,Salmon River,"333,603",4.44,"555,410",7.32,"648,757",8.51,,town,,3603326737,36,033,26737,,1676.0,1645.0,1676.0,1531,36.73202405
2022,2021,164400,Franklin,,Franklin,92201,Ausable Valley,"1,395,716",4.44,"1,355,939",4.32,"22,383",17.11,,town,,3603327243,36,033,27243,,1016.0,1197.0,1140.0,1150,174.8331343
2022,2021,164400,Franklin,,Franklin,164601,Saranac Lake,"1,395,716",4.44,"1,355,939",4.32,"3,018,859",9.69,,town,,3603327243,36,033,27243,,1016.0,1197.0,1140.0,1150,174.8331343
2022,2021,164400,Franklin,,Franklin,164801,Malone,"1,395,716",4.44,"1,355,939",4.32,"29,208",15.19,,town,,3603327243,36,033,27243,,1016.0,1197.0,1140.0,1150,174.8331343
2022,2021,164600,Harrietstown,,Franklin,164601,Saranac Lake,"4,181,926",4.44,"2,657,537",2.83,"9,153,320",9.69,,town,,3603332314,36,033,32314,,5621.0,5575.0,5709.0,5254,213.64818831
2022,2021,164800,Malone,,Franklin,164801,Malone,"2,354,375",4.44,"3,075,280",5.77,"8,258,645",15.19,,town,,3603344721,36,033,44721,,12982.0,14981.0,14545.0,12433,102.77345299
2022,2021,165000,Moira,,Franklin,165001,Brushton-Moira,"474,490",4.44,"800,911",7.43,"1,736,335",15.81,,town,,3603347933,36,033,47933,,2684.0,2857.0,2934.0,2916,45.16058992
2022,2021,165200,Santa Clara,,Franklin,164601,Saranac Lake,"2,090,843",4.44,"1,059,592",2.24,"4,413,533",9.69,,town,,3603365178,36,033,65178,,311.0,395.0,345.0,332,191.66809704
2022,2021,165200,Santa Clara,,Franklin,165401,St. Regis Falls,"2,090,843",4.44,"1,059,592",2.24,"296,196",17.09,,town,,3603365178,36,033,65178,,311.0,395.0,345.0,332,191.66809704
2022,2021,165400,Waverly,,Franklin,165401,St. Regis Falls,"350,735",4.44,"732,651",9.27,"1,367,017",17.09,,town,,3603378795,36,033,78795,,1068.0,1118.0,1022.0,963,126.10303234
2022,2021,165600,Westville,,Franklin,164201,Salmon River,"344,172",4.44,"498,575",6.38,"391,574",8.51,,town,,3603381215,36,033,81215,,1620.0,1823.0,1819.0,1757,34.7723159
2022,2021,165600,Westville,,Franklin,164801,Malone,"344,172",4.44,"498,575",6.38,"511,570",15.19,,town,,3603381215,36,033,81215,,1620.0,1823.0,1819.0,1757,34.7723159
2022,2021,170500,Gloversville,,Fulton,170500,Gloversville,"3,028,690",7.8,"7,459,132",19.45,"8,015,025",21.77,,city,,3603529443,36,035,29443,,16656.0,15413.0,15665.0,15131,5.05358034
2022,2021,170500,Gloversville,,Fulton,170800,Johnstown,"3,028,690",7.8,"7,459,132",19.45,"400,552",16.44,,city,,3603529443,36,035,29443,,16656.0,15413.0,15665.0,15131,5.05358034
2022,2021,170800,Johnstown,,Fulton,170800,Johnstown,"3,858,095",7.8,"6,228,729",12.33,"6,667,571",16.44,,city,,3603538781,36,035,38781,,9058.0,8511.0,8743.0,8204,4.80032548
2022,2021,170800,Johnstown,,Fulton,272801,Fonda-Fultonville,"3,858,095",7.8,"6,228,729",12.33,"1,728,040",16.10,,city,,3603538781,36,035,38781,,9058.0,8511.0,8743.0,8204,4.80032548
2022,2021,172000,Bleecker,,Fulton,170500,Gloversville,"823,588",7.8,"438,901",4.12,"2,298,050",21.77,,town,,3603506882,36,035,06882,,515.0,573.0,533.0,545,59.38227367
2022,2021,172000,Bleecker,,Fulton,173201,Northville,"823,588",7.8,"438,901",4.12,"32,120",12.08,,town,,3603506882,36,035,06882,,515.0,573.0,533.0,545,59.38227367
2022,2021,172200,Broadalbin,,Fulton,172201,Broadalbin-Perth,"3,638,845",7.8,"878,784",1.87,"7,608,072",15.98,,town,,3603508433,36,035,08433,,4397.0,5066.0,5260.0,5145,39.79432286
2022,2021,172200,Broadalbin,,Fulton,173001,Mayfield,"3,638,845",7.8,"878,784",1.87,"23,306",14.43,,town,,3603508433,36,035,08433,,4397.0,5066.0,5260.0,5145,39.79432286
2022,2021,172200,Broadalbin,,Fulton,413201,Galway,"3,638,845",7.8,"878,784",1.87,"25,343",14.23,,town,,3603508433,36,035,08433,,4397.0,5066.0,5260.0,5145,39.79432286
2022,2021,172400,Caroga,,Fulton,170500,Gloversville,"2,052,147",7.8,"1,103,675",4.09,"26,535",21.77,,town,,3603512573,36,035,12573,,1337.0,1407.0,1205.0,1264,54.10695362
2022,2021,172400,Caroga,,Fulton,172401,Wheelerville,"2,052,147",7.8,"1,103,675",4.09,"2,393,257",8.78,,town,,3603512573,36,035,12573,,1337.0,1407.0,1205.0,1264,54.10695362
2022,2021,172600,Ephratah,,Fulton,170800,Johnstown,"810,250",7.8,"924,764",8.83,"700,105",16.44,,town,,3603524603,36,035,24603,,1556.0,1693.0,1682.0,1677,39.58773741
2022,2021,172600,Ephratah,,Fulton,213602,Dolgeville,"810,250",7.8,"924,764",8.83,"20,303",13.71,,town,,3603524603,36,035,24603,,1556.0,1693.0,1682.0,1677,39.58773741
2022,2021,172600,Ephratah,,Fulton,273001,Fort Plain,"810,250",7.8,"924,764",8.83,"13,778",19.77,,town,,3603524603,36,035,24603,,1556.0,1693.0,1682.0,1677,39.58773741
2022,2021,172600,Ephratah,,Fulton,273803,Oppenheim-Ephratah-St.Johnsvil,"810,250",7.8,"924,764",8.83,"928,056",14.78,,town,,3603524603,36,035,24603,,1556.0,1693.0,1682.0,1677,39.58773741
2022,2021,172800,Johnstown,,Fulton,170500,Gloversville,"4,218,332",7.8,"1,387,415",2.64,"5,123,248",21.77,,town,,3603538792,36,035,38792,,6418.0,7166.0,7098.0,6867,71.36065887
2022,2021,172800,Johnstown,,Fulton,170800,Johnstown,"4,218,332",7.8,"1,387,415",2.64,"2,951,460",16.44,,town,,3603538792,36,035,38792,,6418.0,7166.0,7098.0,6867,71.36065887
2022,2021,172800,Johnstown,,Fulton,172201,Broadalbin-Perth,"4,218,332",7.8,"1,387,415",2.64,"463,935",15.98,,town,,3603538792,36,035,38792,,6418.0,7166.0,7098.0,6867,71.36065887
2022,2021,172800,Johnstown,,Fulton,172401,Wheelerville,"4,218,332",7.8,"1,387,415",2.64,"68,404",8.78,,town,,3603538792,36,035,38792,,6418.0,7166.0,7098.0,6867,71.36065887
2022,2021,172800,Johnstown,,Fulton,173001,Mayfield,"4,218,332",7.8,"1,387,415",2.64,"1,014,868",14.43,,town,,3603538792,36,035,38792,,6418.0,7166.0,7098.0,6867,71.36065887
2022,2021,172800,Johnstown,,Fulton,272801,Fonda-Fultonville,"4,218,332",7.8,"1,387,415",2.64,"39,969",16.10,,town,,3603538792,36,035,38792,,6418.0,7166.0,7098.0,6867,71.36065887
2022,2021,172800,Johnstown,,Fulton,273803,Oppenheim-Ephratah-St.Johnsvil,"4,218,332",7.8,"1,387,415",2.64,"151,264",14.78,,town,,3603538792,36,035,38792,,6418.0,7166.0,7098.0,6867,71.36065887
2022,2021,173000,Mayfield,,Fulton,170500,Gloversville,"4,608,813",7.8,"431,910",0.72,"27,496",21.77,,town,,3603546217,36,035,46217,,5738.0,6432.0,6495.0,6146,64.60966463
2022,2021,173000,Mayfield,,Fulton,172201,Broadalbin-Perth,"4,608,813",7.8,"431,910",0.72,"1,922,395",15.98,,town,,3603546217,36,035,46217,,5738.0,6432.0,6495.0,6146,64.60966463
2022,2021,173000,Mayfield,,Fulton,173001,Mayfield,"4,608,813",7.8,"431,910",0.72,"6,907,611",14.43,,town,,3603546217,36,035,46217,,5738.0,6432.0,6495.0,6146,64.60966463
2022,2021,173000,Mayfield,,Fulton,173201,Northville,"4,608,813",7.8,"431,910",0.72,"133,460",12.08,,town,,3603546217,36,035,46217,,5738.0,6432.0,6495.0,6146,64.60966463
2022,2021,173200,Northampton,,Fulton,172201,Broadalbin-Perth,"3,325,823",7.8,"482,422",1.1,"491,039",15.98,,town,,3603551407,36,035,51407,,2705.0,2760.0,2670.0,2472,34.6650153
2022,2021,173200,Northampton,,Fulton,173001,Mayfield,"3,325,823",7.8,"482,422",1.1,"187,739",14.43,,town,,3603551407,36,035,51407,,2705.0,2760.0,2670.0,2472,34.6650153
2022,2021,173200,Northampton,,Fulton,173201,Northville,"3,325,823",7.8,"482,422",1.1,"4,800,407",12.08,,town,,3603551407,36,035,51407,,2705.0,2760.0,2670.0,2472,34.6650153
2022,2021,173200,Northampton,,Fulton,413001,Edinburg,"3,325,823",7.8,"482,422",1.1,"6,400",4.74,,town,,3603551407,36,035,51407,,2705.0,2760.0,2670.0,2472,34.6650153
2022,2021,173400,Oppenheim,,Fulton,213602,Dolgeville,"935,451",7.8,"817,685",7.57,"100,943",13.71,,town,,3603555101,36,035,55101,,1848.0,1774.0,1924.0,1751,56.35343636
2022,2021,173400,Oppenheim,,Fulton,273803,Oppenheim-Ephratah-St.Johnsvil,"935,451",7.8,"817,685",7.57,"1,521,072",14.78,,town,,3603555101,36,035,55101,,1848.0,1774.0,1924.0,1751,56.35343636
2022,2021,173600,Perth,,Fulton,172201,Broadalbin-Perth,"2,204,061",7.8,"743,606",2.71,"3,765,441",15.98,,town,,3603557353,36,035,57353,,3377.0,3638.0,3646.0,3584,26.12765732
2022,2021,173600,Perth,,Fulton,413201,Galway,"2,204,061",7.8,"743,606",2.71,"361,718",14.23,,town,,3603557353,36,035,57353,,3377.0,3638.0,3646.0,3584,26.12765732
2022,2021,173800,Stratford,,Fulton,213602,Dolgeville,"862,613",7.8,"511,202",4.5,"1,567,496",13.71,,town,,3603571784,36,035,71784,,586.0,640.0,610.0,538,76.78021826
2022,2021,173800,Stratford,,Fulton,273803,Oppenheim-Ephratah-St.Johnsvil,"862,613",7.8,"511,202",4.5,"11,306",14.78,,town,,3603571784,36,035,71784,,586.0,640.0,610.0,538,76.78021826
2022,2021,180200,Batavia,,Genesee,180200,Batavia,"6,165,326",9.18,"5,942,628",9.66,"12,999,907",19.23,,city,,3603704715,36,037,04715,,16310.0,16256.0,15465.0,15600,5.24891414
2022,2021,182000,Alabama,,Genesee,145601,Akron,"1,015,326",9.18,"681,089",6.04,"158,434",14.82,,town,,3603700474,36,037,00474,,1998.0,1881.0,1869.0,1602,52.23629772
2022,2021,182000,Alabama,,Genesee,183801,Oakfield-Alabama,"1,015,326",9.18,"681,089",6.04,"1,981,918",19.55,,town,,3603700474,36,037,00474,,1998.0,1881.0,1869.0,1602,52.23629772
2022,2021,182000,Alabama,,Genesee,293601,Royalton-Hartland,"1,015,326",9.18,"681,089",6.04,"8,092",19.55,,town,,3603700474,36,037,00474,,1998.0,1881.0,1869.0,1602,52.23629772
2022,2021,182000,Alabama,,Genesee,343401,Medina,"1,015,326",9.18,"681,089",6.04,"2,426",18.59,,town,,3603700474,36,037,00474,,1998.0,1881.0,1869.0,1602,52.23629772
2022,2021,182200,Alexander,,Genesee,182202,Alexander,"1,308,919",9.18,"864,645",5.99,"2,401,820",18.58,,town,,3603701165,36,037,01165,,2233.0,2451.0,2534.0,2491,35.58059811
2022,2021,182200,Alexander,,Genesee,184202,Pembroke,"1,308,919",9.18,"864,645",5.99,"56,749",16.95,,town,,3603701165,36,037,01165,,2233.0,2451.0,2534.0,2491,35.58059811
2022,2021,182200,Alexander,,Genesee,562201,Attica,"1,308,919",9.18,"864,645",5.99,"176,077",14.24,,town,,3603701165,36,037,01165,,2233.0,2451.0,2534.0,2491,35.58059811
2022,2021,182400,Batavia,,Genesee,180200,Batavia,"4,480,047",9.18,"2,835,812",5.76,"5,694,363",19.23,,town,,3603704726,36,037,04726,,6055.0,5915.0,6809.0,6293,48.47250898
2022,2021,182400,Batavia,,Genesee,182202,Alexander,"4,480,047",9.18,"2,835,812",5.76,"508,257",18.58,,town,,3603704726,36,037,04726,,6055.0,5915.0,6809.0,6293,48.47250898
2022,2021,182400,Batavia,,Genesee,183001,Byron-Bergen,"4,480,047",9.18,"2,835,812",5.76,"250,079",22.35,,town,,3603704726,36,037,04726,,6055.0,5915.0,6809.0,6293,48.47250898
2022,2021,182400,Batavia,,Genesee,183401,Elba,"4,480,047",9.18,"2,835,812",5.76,"537,145",19.50,,town,,3603704726,36,037,04726,,6055.0,5915.0,6809.0,6293,48.47250898
2022,2021,182400,Batavia,,Genesee,183801,Oakfield-Alabama,"4,480,047",9.18,"2,835,812",5.76,"670,886",19.55,,town,,3603704726,36,037,04726,,6055.0,5915.0,6809.0,6293,48.47250898
2022,2021,182400,Batavia,,Genesee,184202,Pembroke,"4,480,047",9.18,"2,835,812",5.76,"1,589,347",16.95,,town,,3603704726,36,037,04726,,6055.0,5915.0,6809.0,6293,48.47250898
2022,2021,182600,Bergen,,Genesee,183001,Byron-Bergen,"1,755,906",9.18,"870,170",4.55,"4,238,446",22.35,,town,,3603706057,36,037,06057,,2794.0,3182.0,3120.0,3120,27.54662021
2022,2021,182600,Bergen,,Genesee,183601,Le Roy,"1,755,906",9.18,"870,170",4.55,"43,768",22.18,,town,,3603706057,36,037,06057,,2794.0,3182.0,3120.0,3120,27.54662021
2022,2021,182600,Bergen,,Genesee,265201,Brockport,"1,755,906",9.18,"870,170",4.55,"4,565",24.70,,town,,3603706057,36,037,06057,,2794.0,3182.0,3120.0,3120,27.54662021
2022,2021,182800,Bethany,,Genesee,182202,Alexander,"1,027,358",9.18,"606,719",5.42,"1,137,705",18.58,,town,,3603706266,36,037,06266,,1808.0,1760.0,1765.0,1780,36.08860901
2022,2021,182800,Bethany,,Genesee,184001,Pavilion,"1,027,358",9.18,"606,719",5.42,"834,304",18.44,,town,,3603706266,36,037,06266,,1808.0,1760.0,1765.0,1780,36.08860901
2022,2021,182800,Bethany,,Genesee,563802,Wyoming,"1,027,358",9.18,"606,719",5.42,"105,021",14.76,,town,,3603706266,36,037,06266,,1808.0,1760.0,1765.0,1780,36.08860901
2022,2021,183000,Byron,,Genesee,183001,Byron-Bergen,"1,143,192",9.18,"1,042,563",8.35,"2,644,791",22.35,,town,,3603711572,36,037,11572,,2345.0,2493.0,2369.0,2302,32.40487463
2022,2021,183000,Byron,,Genesee,183401,Elba,"1,143,192",9.18,"1,042,563",8.35,"131,793",19.50,,town,,3603711572,36,037,11572,,2345.0,2493.0,2369.0,2302,32.40487463
2022,2021,183200,Darien,,Genesee,142001,Alden,"2,302,814",9.18,"485,013",1.92,"651,812",16.44,,town,,3603719719,36,037,19719,,2979.0,3061.0,3158.0,3010,47.63783883
2022,2021,183200,Darien,,Genesee,182202,Alexander,"2,302,814",9.18,"485,013",1.92,"2,073,964",18.58,,town,,3603719719,36,037,19719,,2979.0,3061.0,3158.0,3010,47.63783883
2022,2021,183200,Darien,,Genesee,184202,Pembroke,"2,302,814",9.18,"485,013",1.92,"1,435,043",16.95,,town,,3603719719,36,037,19719,,2979.0,3061.0,3158.0,3010,47.63783883
2022,2021,183200,Darien,,Genesee,562201,Attica,"2,302,814",9.18,"485,013",1.92,"252,122",14.24,,town,,3603719719,36,037,19719,,2979.0,3061.0,3158.0,3010,47.63783883
2022,2021,183400,Elba,,Genesee,183001,Byron-Bergen,"1,170,755",9.18,"1,043,244",8.14,"44,283",22.35,,town,,3603723756,36,037,23756,,2407.0,2439.0,2370.0,2164,35.73977262
2022,2021,183400,Elba,,Genesee,183401,Elba,"1,170,755",9.18,"1,043,244",8.14,"2,436,749",19.50,,town,,3603723756,36,037,23756,,2407.0,2439.0,2370.0,2164,35.73977262
2022,2021,183400,Elba,,Genesee,183801,Oakfield-Alabama,"1,170,755",9.18,"1,043,244",8.14,"22,333",19.55,,town,,3603723756,36,037,23756,,2407.0,2439.0,2370.0,2164,35.73977262
2022,2021,183400,Elba,,Genesee,342001,Albion,"1,170,755",9.18,"1,043,244",8.14,"4,528",12.97,,town,,3603723756,36,037,23756,,2407.0,2439.0,2370.0,2164,35.73977262
2022,2021,183600,Le Roy,,Genesee,183001,Byron-Bergen,"3,837,534",9.18,"525,066",1.25,"183,357",22.35,,town,,3603742037,36,037,42037,,8176.0,7790.0,7641.0,7662,42.13243026
2022,2021,183600,Le Roy,,Genesee,183601,Le Roy,"3,837,534",9.18,"525,066",1.25,"8,993,194",22.18,,town,,3603742037,36,037,42037,,8176.0,7790.0,7641.0,7662,42.13243026
2022,2021,183600,Le Roy,,Genesee,184001,Pavilion,"3,837,534",9.18,"525,066",1.25,909,18.44,,town,,3603742037,36,037,42037,,8176.0,7790.0,7641.0,7662,42.13243026
2022,2021,183600,Le Roy,,Genesee,242201,Caledonia-Mumford,"3,837,534",9.18,"525,066",1.25,"216,157",18.21,,town,,3603742037,36,037,42037,,8176.0,7790.0,7641.0,7662,42.13243026
2022,2021,183800,Oakfield,,Genesee,183401,Elba,"1,258,437",9.18,"1,081,744",7.77,"95,431",19.50,,town,,3603754166,36,037,54166,,3312.0,3203.0,3250.0,3145,24.0576686
2022,2021,183800,Oakfield,,Genesee,183801,Oakfield-Alabama,"1,258,437",9.18,"1,081,744",7.77,"2,631,581",19.55,,town,,3603754166,36,037,54166,,3312.0,3203.0,3250.0,3145,24.0576686
2022,2021,184000,Pavilion,,Genesee,183601,Le Roy,"1,355,215",9.18,"335,758",2.25,"65,473",22.18,,town,,3603756792,36,037,56792,,2327.0,2467.0,2495.0,2290,35.74140313
2022,2021,184000,Pavilion,,Genesee,184001,Pavilion,"1,355,215",9.18,"335,758",2.25,"2,708,745",18.44,,town,,3603756792,36,037,56792,,2327.0,2467.0,2495.0,2290,35.74140313
2022,2021,184200,Pembroke,,Genesee,145601,Akron,"3,077,870",9.18,"312,876",0.93,"298,011",14.82,,town,,3603757078,36,037,57078,,4232.0,4530.0,4292.0,4264,41.87759413
2022,2021,184200,Pembroke,,Genesee,183801,Oakfield-Alabama,"3,077,870",9.18,"312,876",0.93,"29,789",19.55,,town,,3603757078,36,037,57078,,4232.0,4530.0,4292.0,4264,41.87759413
2022,2021,184200,Pembroke,,Genesee,184202,Pembroke,"3,077,870",9.18,"312,876",0.93,"5,397,448",16.95,,town,,3603757078,36,037,57078,,4232.0,4530.0,4292.0,4264,41.87759413
2022,2021,184400,Stafford,,Genesee,180200,Batavia,"1,553,029",9.18,"744,590",4.4,"750,921",19.23,,town,,3603770607,36,037,70607,,2593.0,2409.0,2459.0,2424,31.29191749
2022,2021,184400,Stafford,,Genesee,183001,Byron-Bergen,"1,553,029",9.18,"744,590",4.4,"1,003,162",22.35,,town,,3603770607,36,037,70607,,2593.0,2409.0,2459.0,2424,31.29191749
2022,2021,184400,Stafford,,Genesee,183401,Elba,"1,553,029",9.18,"744,590",4.4,"2,829",19.50,,town,,3603770607,36,037,70607,,2593.0,2409.0,2459.0,2424,31.29191749
2022,2021,184400,Stafford,,Genesee,183601,Le Roy,"1,553,029",9.18,"744,590",4.4,"1,454,143",22.18,,town,,3603770607,36,037,70607,,2593.0,2409.0,2459.0,2424,31.29191749
2022,2021,184400,Stafford,,Genesee,184001,Pavilion,"1,553,029",9.18,"744,590",4.4,"398,853",18.44,,town,,3603770607,36,037,70607,,2593.0,2409.0,2459.0,2424,31.29191749
2022,2021,192000,Ashland,,Greene,194601,Windham-Ashland-Jewett,"662,444",4.03,"805,812",4.82,"1,249,270",7.85,,town,,3603902803,36,039,02803,,803.0,752.0,784.0,682,24.9814372
2022,2021,192000,Ashland,,Greene,433401,Gilboa-Conesville,"662,444",4.03,"805,812",4.82,"103,018",11.61,,town,,3603902803,36,039,02803,,803.0,752.0,784.0,682,24.9814372
2022,2021,192200,Athens,,Greene,192401,Cairo-Durham,"2,295,892",4.03,"976,585",1.71,"231,006",13.73,,town,,3603902913,36,039,02913,,3561.0,3991.0,4089.0,3916,28.88403955
2022,2021,192200,Athens,,Greene,192601,Catskill,"2,295,892",4.03,"976,585",1.71,"2,437,134",14.83,,town,,3603902913,36,039,02913,,3561.0,3991.0,4089.0,3916,28.88403955
2022,2021,192200,Athens,,Greene,192801,Coxsackie-Athens,"2,295,892",4.03,"976,585",1.71,"6,647,805",16.75,,town,,3603902913,36,039,02913,,3561.0,3991.0,4089.0,3916,28.88403955
